subdir frame_num face_startX face_startY face_endX face_endY face_height face_width face_x_center face_y_center yaw pitch roll raw_yaw raw_pitch raw_roll predicted_label attention_label
HH0647-rgb_2017_2_5_21_0_0 45 879.0 633.0 949.0 713.0 0.9117826364862228 0.8073506996404912 -0.8090068501684562 -2.561853800762126 0.8192153025242553 0.6105261331572263 -2.037483054586959 0.0 -4.0 -14.0 2 2
HH0647-rgb_2017_2_5_21_0_0 45 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 50 939.0 624.0 1021.0 711.0 1.2544215352956616 1.4763215433118637 -0.5351189193599509 -2.741118992794689 1.576810532218538 0.365326973605822 -0.7682145352763189 7.0 -8.0 10.0 2 0
HH0647-rgb_2017_2_5_21_0_0 50 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 55 1031.0 640.0 1118.0 741.0 1.939699332914539 1.7550593948416022 -0.1450361088145041 -2.0539357566698646 2.0097220920438423 0.48792655338152413 -3.2009791972883788 11.0 -6.0 -36.0 2 0
HH0647-rgb_2017_2_5_21_0_0 55 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 65 1347.0 626.0 1462.0 758.0 3.457100170499196 3.315991363408138 1.2244035452280222 -1.9941806926590102 0.8192153025242553 0.8557252927086305 -2.777889690851499 0.0 0.0 -28.0 2 0
HH0647-rgb_2017_2_5_21_0_0 65 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 70 1633.0 618.0 1742.0 767.0 4.289223210464976 2.981505941572452 2.398801793997825 -1.9941806926590102 1.2521268623495598 0.6718259230450773 -2.143255431196179 4.0 -3.0 -16.0 2 0
HH0647-rgb_2017_2_5_21_0_0 70 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 75 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 80 1020.0 656.0 1062.0 709.0 -0.4098245446358979 -0.7535812689260446 -0.2819800742187567 -2.2929560127132818 -0.04660781712635333 -0.6154696645997949 1.928981068258791 -8.0 -24.0 61.0 2 0
HH0647-rgb_2017_2_5_21_0_0 85 1075.0 650.0 1121.0 707.0 -0.21403088817336147 -0.5305909877022538 -0.045440497611411286 -2.41246614073499 -0.1548357070826794 0.8557252927086305 0.3952816074251011 -9.0 0.0 32.0 2 0
HH0647-rgb_2017_2_5_21_0_0 90 1124.0 644.0 1184.0 704.0 -0.06718564582645917 0.2498749965810141 0.18694926186247196 -2.531976268756699 1.468582642262212 0.365326973605822 -0.02780789901177888 6.0 -8.0 24.0 2 2
HH0647-rgb_2017_2_5_21_0_0 95 1120.0 650.0 1172.0 708.0 -0.16508247405772739 -0.19610556586656755 0.15375072479477433 -2.382588608729563 0.6027595226116031 -0.18637113538483754 0.977029678775811 -2.0 -17.0 43.0 2 0
HH0647-rgb_2017_2_5_21_0_0 100 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 105 966.0 716.0 1024.0 778.0 0.03071118240480903 0.1383798559691187 -0.472871662358018 -0.35091643236051706 -2.102937726296549 0.24272739383011988 0.3423954191204911 -27.0 -10.0 31.0 2 0
HH0647-rgb_2017_2_5_21_0_0 110 967.0 703.0 1023.0 767.0 0.12860801063607724 0.026884715357223275 -0.472871662358018 -0.7094468164256428 -0.47951937695165764 0.30402718371797094 -0.18646646392560887 -12.0 -9.0 21.0 2 0
HH0647-rgb_2017_2_5_21_0_0 115 1019.0 645.0 1077.0 705.0 -0.06718564582645917 0.1383798559691187 -0.2529313542845213 -2.5020987367512717 1.1438989723932336 0.9170250825964815 -0.29223884053482885 3.0 1.0 19.0 2 2
HH0647-rgb_2017_2_5_21_0_0 120 1062.0 637.0 1118.0 697.0 -0.06718564582645917 0.026884715357223275 -0.07863903467910889 -2.741118992794689 1.9014942020875163 0.8557252927086305 -0.45089740544865886 10.0 0.0 16.0 2 2
HH0647-rgb_2017_2_5_21_0_0 125 1072.0 633.0 1132.0 695.0 0.03071118240480903 0.2498749965810141 -0.028841229077562484 -2.8307515888109704 2.3344057619128207 0.9783248724843326 -0.5566697820578789 14.0 2.0 14.0 2 2
HH0647-rgb_2017_2_5_21_0_0 130 1072.0 633.0 1132.0 695.0 0.03071118240480903 0.2498749965810141 -0.028841229077562484 -2.8307515888109704 2.1179499820001686 0.9170250825964815 -0.45089740544865886 12.0 1.0 16.0 2 2
HH0647-rgb_2017_2_5_21_0_0 135 1083.0 631.0 1141.0 695.0 0.12860801063607724 0.1383798559691187 0.012656942257059524 -2.860629120816397 2.1179499820001686 0.8557252927086305 -0.6095559703624889 12.0 0.0 13.0 2 2
HH0647-rgb_2017_2_5_21_0_0 140 1088.0 633.0 1147.0 695.0 0.03071118240480903 0.1941274262750664 0.03340602792437053 -2.8307515888109704 2.3344057619128207 1.0396246623721839 -0.7153283469717089 14.0 3.0 11.0 2 2
HH0647-rgb_2017_2_5_21_0_0 145 1089.0 631.0 1147.0 695.0 0.12860801063607724 0.1383798559691187 0.03755584505783273 -2.860629120816397 2.3344057619128207 0.9783248724843326 -0.6624421586670989 14.0 2.0 12.0 2 2
HH0647-rgb_2017_2_5_21_0_0 150 1089.0 631.0 1147.0 694.0 0.07965959652044313 0.1383798559691187 0.03755584505783273 -2.8905066528218244 2.4426336518691465 1.0396246623721839 -0.6095559703624889 15.0 3.0 13.0 2 2
HH0647-rgb_2017_2_5_21_0_0 155 1089.0 633.0 1147.0 695.0 0.03071118240480903 0.1383798559691187 0.03755584505783273 -2.8307515888109704 2.3344057619128207 0.9170250825964815 -0.5566697820578789 14.0 1.0 14.0 2 2
HH0647-rgb_2017_2_5_21_0_0 160 1093.0 633.0 1149.0 695.0 0.03071118240480903 0.026884715357223275 0.05000529645821933 -2.8307515888109704 2.5508615418254728 0.9783248724843326 -0.5037835937532689 16.0 2.0 15.0 2 2
HH0647-rgb_2017_2_5_21_0_0 165 1095.0 634.0 1151.0 694.0 -0.06718564582645917 0.026884715357223275 0.05830493072514373 -2.8307515888109704 2.5508615418254728 0.9783248724843326 -0.6095559703624889 16.0 2.0 13.0 2 2
HH0647-rgb_2017_2_5_21_0_0 170 1094.0 634.0 1152.0 694.0 -0.06718564582645917 0.1383798559691187 0.05830493072514373 -2.8307515888109704 2.659089431781799 1.1009244522600348 -0.6095559703624889 17.0 4.0 13.0 2 2
HH0647-rgb_2017_2_5_21_0_0 175 1095.0 636.0 1154.0 694.0 -0.16508247405772739 0.1941274262750664 0.06245474785860593 -2.8008740568055432 2.659089431781799 0.9170250825964815 -0.6095559703624889 17.0 1.0 13.0 2 2
HH0647-rgb_2017_2_5_21_0_0 180 1097.0 631.0 1156.0 695.0 0.12860801063607724 0.1941274262750664 0.07075438212553033 -2.860629120816397 2.5508615418254728 0.9170250825964815 -0.5566697820578789 16.0 1.0 14.0 2 2
HH0647-rgb_2017_2_5_21_0_0 185 1095.0 633.0 1153.0 696.0 0.07965959652044313 0.1383798559691187 0.06245474785860593 -2.8307515888109704 2.5508615418254728 1.0396246623721839 -0.5566697820578789 16.0 3.0 14.0 2 2
HH0647-rgb_2017_2_5_21_0_0 190 1095.0 634.0 1153.0 697.0 0.07965959652044313 0.1383798559691187 0.06245474785860593 -2.8008740568055432 2.4426336518691465 0.9170250825964815 -0.5037835937532689 15.0 1.0 15.0 2 2
HH0647-rgb_2017_2_5_21_0_0 195 1092.0 635.0 1152.0 697.0 0.03071118240480903 0.2498749965810141 0.05415511359168153 -2.770996524800116 2.2261778719564944 0.9170250825964815 -0.45089740544865886 13.0 1.0 16.0 2 2
HH0647-rgb_2017_2_5_21_0_0 200 1082.0 645.0 1129.0 700.0 -0.3119277164046297 -0.4748434173963061 -0.01639177767717588 -2.5917313327675533 0.061620072829972755 0.8557252927086305 1.0299158670804212 -7.0 0.0 44.0 2 0
HH0647-rgb_2017_2_5_21_0_0 205 1037.0 660.0 1081.0 708.0 -0.6545666152140684 -0.6420861283141492 -0.2072833658164371 -2.2332009487024274 1.1438989723932336 0.6105261331572263 -1.0855316651039788 3.0 -4.0 4.0 2 0
HH0647-rgb_2017_2_5_21_0_0 210 957.0 714.0 1003.0 765.0 -0.5077213728671661 -0.5305909877022538 -0.5351189193599509 -0.5899366884039342 0.16984796278629882 -0.43157029493624177 0.3423954191204911 -6.0 -21.0 31.0 2 0
HH0647-rgb_2017_2_5_21_0_0 215 965.0 707.0 1011.0 757.0 -0.5566697869828002 -0.5305909877022538 -0.5019203822922533 -0.7990794124419243 -0.9124309367769619 0.5492263432693751 -0.08069408731638887 -16.0 -5.0 23.0 2 0
HH0647-rgb_2017_2_5_21_0_0 220 1086.0 660.0 1142.0 717.0 -0.21403088817336147 0.026884715357223275 0.020956576523983923 -2.1136908206807186 0.2780758527426249 0.42662676349367307 -0.02780789901177888 -5.0 -7.0 24.0 2 0
HH0647-rgb_2017_2_5_21_0_0 225 1093.0 656.0 1151.0 719.0 0.07965959652044313 0.1383798559691187 0.05415511359168153 -2.1435683526861458 0.4945316326552771 -0.2476709252726886 -0.7682145352763189 -3.0 -18.0 10.0 2 2
HH0647-rgb_2017_2_5_21_0_0 230 1113.0 650.0 1169.0 710.0 -0.06718564582645917 0.026884715357223275 0.13300163912746335 -2.3527110767241357 0.9274431924805815 0.5492263432693751 -0.8211007235809289 1.0 -5.0 9.0 2 2
HH0647-rgb_2017_2_5_21_0_0 235 1123.0 652.0 1181.0 712.0 -0.06718564582645917 0.1383798559691187 0.17864962759554756 -2.2929560127132818 0.7109874125679293 0.42662676349367307 -0.34512502883943885 -1.0 -7.0 18.0 2 2
HH0647-rgb_2017_2_5_21_0_0 240 1111.0 729.0 1172.0 792.0 0.07965959652044313 0.3056225668869618 0.13300163912746335 0.03749148371003587 0.386303742698951 -0.7993690342633482 0.23662304251127111 -4.0 -27.0 29.0 2 0
HH0647-rgb_2017_2_5_21_0_0 245 1191.0 762.0 1251.0 822.0 -0.06718564582645917 0.2498749965810141 0.4649870098044394 0.9935725078837045 0.061620072829972755 0.48792655338152413 -0.5037835937532689 -7.0 -6.0 15.0 2 0
HH0647-rgb_2017_2_5_21_0_0 250 1226.0 742.0 1286.0 805.0 0.07965959652044313 0.2498749965810141 0.6102306094756164 0.42589939978058877 0.9274431924805815 0.42662676349367307 -0.29223884053482885 1.0 -7.0 19.0 2 0
HH0647-rgb_2017_2_5_21_0_0 255 1224.0 746.0 1271.0 804.0 -0.16508247405772739 -0.4748434173963061 0.5728822552744566 0.48565446379144306 0.7109874125679293 0.5492263432693751 1.188574431994251 -1.0 -5.0 47.0 2 0
HH0647-rgb_2017_2_5_21_0_0 260 1218.0 755.0 1257.0 809.0 -0.3608761305202638 -0.9208239798438878 0.5313840839398346 0.6947971878294331 -0.04660781712635333 -0.43157029493624177 1.664550126735741 -8.0 -21.0 56.0 2 0
HH0647-rgb_2017_2_5_21_0_0 265 1224.0 761.0 1270.0 813.0 -0.458772958751532 -0.5305909877022538 0.5728822552744566 0.8441848478565689 -0.1548357070826794 0.058828024166566704 0.1837368542066611 -9.0 -13.0 28.0 2 0
HH0647-rgb_2017_2_5_21_0_0 270 1218.0 768.0 1272.0 823.0 -0.3119277164046297 -0.08461042525467215 0.5645826210075322 1.083205103899986 -1.020658826733288 -1.4123669331418587 0.1308506659020511 -17.0 -37.0 27.0 2 0
HH0647-rgb_2017_2_5_21_0_0 275 1220.0 768.0 1273.0 824.0 -0.2629793022889956 -0.14035799556061984 0.5687324381409944 1.1130826359054131 -1.020658826733288 -1.1671677735904544 0.3952816074251011 -17.0 -33.0 32.0 2 0
HH0647-rgb_2017_2_5_21_0_0 280 1218.0 769.0 1271.0 824.0 -0.3119277164046297 -0.14035799556061984 0.56043280387407 1.1130826359054131 -1.020658826733288 -1.4123669331418587 0.1308506659020511 -17.0 -37.0 27.0 2 0
HH0647-rgb_2017_2_5_21_0_0 285 1217.0 768.0 1273.0 824.0 -0.2629793022889956 0.026884715357223275 0.5645826210075322 1.1130826359054131 -0.9124309367769619 -1.3510671432540076 0.07796447759744111 -16.0 -36.0 26.0 2 0
HH0647-rgb_2017_2_5_21_0_0 290 1222.0 767.0 1274.0 823.0 -0.2629793022889956 -0.19610556586656755 0.5770320724079188 1.083205103899986 -0.8042030468206359 -1.2284675634783055 0.4481677957297111 -15.0 -34.0 33.0 2 0
HH0647-rgb_2017_2_5_21_0_0 295 1222.0 762.0 1275.0 822.0 -0.06718564582645917 -0.14035799556061984 0.5770320724079188 0.9935725078837045 -1.020658826733288 -1.2284675634783055 0.6068263606435411 -17.0 -34.0 36.0 2 0
HH0647-rgb_2017_2_5_21_0_0 300 1216.0 762.0 1269.0 820.0 -0.16508247405772739 -0.14035799556061984 0.5521331696071456 0.9636949758782775 -0.9124309367769619 -0.9832684039269012 0.6068263606435411 -16.0 -30.0 36.0 2 0
HH0647-rgb_2017_2_5_21_0_0 305 1226.0 749.0 1284.0 811.0 0.03071118240480903 0.1383798559691187 0.6060807923421542 0.6350421238185788 0.8192153025242553 -0.06377155560913542 0.07796447759744111 0.0 -15.0 26.0 2 2
HH0647-rgb_2017_2_5_21_0_0 310 1229.0 748.0 1287.0 808.0 -0.06718564582645917 0.1383798559691187 0.6185302437425408 0.5752870598077245 1.2521268623495598 0.42662676349367307 0.07796447759744111 4.0 -7.0 26.0 2 2
HH0647-rgb_2017_2_5_21_0_0 315 1219.0 745.0 1278.0 808.0 0.07965959652044313 0.1941274262750664 0.5770320724079188 0.5155319957968703 1.3603547523058859 0.48792655338152413 -0.18646646392560887 5.0 -6.0 21.0 2 2
HH0647-rgb_2017_2_5_21_0_0 320 1215.0 744.0 1273.0 808.0 0.12860801063607724 0.1383798559691187 0.56043280387407 0.5155319957968703 1.2521268623495598 0.42662676349367307 -0.1335802756209989 4.0 -7.0 22.0 2 2
HH0647-rgb_2017_2_5_21_0_0 325 1228.0 746.0 1287.0 808.0 0.03071118240480903 0.1941274262750664 0.6143804266090787 0.5454095278022973 1.685038422174864 0.6718259230450773 0.5010539840343211 8.0 -3.0 34.0 2 2
HH0647-rgb_2017_2_5_21_0_0 330 1233.0 744.0 1287.0 808.0 0.12860801063607724 -0.08461042525467215 0.6268298780094652 0.5155319957968703 1.9014942020875163 0.6105261331572263 0.23662304251127111 10.0 -4.0 29.0 2 2
HH0647-rgb_2017_2_5_21_0_0 335 1233.0 741.0 1291.0 804.0 0.07965959652044313 0.1383798559691187 0.6351295122763896 0.39602186777516163 1.685038422174864 0.5492263432693751 0.5010539840343211 8.0 -5.0 34.0 2 2
HH0647-rgb_2017_2_5_21_0_0 340 1235.0 744.0 1291.0 807.0 0.07965959652044313 0.026884715357223275 0.6392793294098518 0.48565446379144306 1.685038422174864 0.5492263432693751 0.23662304251127111 8.0 -5.0 29.0 2 2
HH0647-rgb_2017_2_5_21_0_0 345 1230.0 746.0 1289.0 808.0 0.03071118240480903 0.1941274262750664 0.622680060876003 0.5454095278022973 1.576810532218538 0.7331257129329284 -0.08069408731638887 7.0 -2.0 23.0 2 2
HH0647-rgb_2017_2_5_21_0_0 350 1233.0 743.0 1289.0 807.0 0.12860801063607724 0.026884715357223275 0.6309796951429274 0.48565446379144306 1.7932663121311903 0.6718259230450773 0.07796447759744111 9.0 -3.0 26.0 2 2
HH0647-rgb_2017_2_5_21_0_0 355 1215.0 746.0 1255.0 809.0 0.07965959652044313 -0.8650764095379401 0.5230844496729102 0.5454095278022973 0.2780758527426249 0.12012781405441776 1.082802055385031 -5.0 -12.0 45.0 2 2
HH0647-rgb_2017_2_5_21_0_0 360 1216.0 748.0 1260.0 810.0 0.03071118240480903 -0.6420861283141492 0.5355339010732968 0.6051645918131516 -0.3712914869953316 -0.43157029493624177 1.9818672565634008 -11.0 -21.0 62.0 2 2
HH0647-rgb_2017_2_5_21_0_0 365 1219.0 749.0 1257.0 804.0 -0.3119277164046297 -0.9765715501498354 0.5355339010732968 0.5155319957968703 0.16984796278629882 -0.06377155560913542 1.558777750126521 -6.0 -15.0 54.0 2 2
HH0647-rgb_2017_2_5_21_0_0 370 1216.0 748.0 1258.0 808.0 -0.06718564582645917 -0.7535812689260446 0.5313840839398346 0.5752870598077245 0.16984796278629882 -0.06377155560913542 1.9818672565634008 -6.0 -15.0 62.0 2 2
HH0647-rgb_2017_2_5_21_0_0 375 1226.0 748.0 1280.0 806.0 -0.16508247405772739 -0.08461042525467215 0.5977811580752298 0.5454095278022973 0.4945316326552771 -0.06377155560913542 0.3952816074251011 -3.0 -15.0 32.0 2 2
HH0647-rgb_2017_2_5_21_0_0 380 1228.0 754.0 1286.0 814.0 -0.06718564582645917 0.1383798559691187 0.6143804266090787 0.7545522518402874 0.2780758527426249 -0.5541698747119439 0.23662304251127111 -5.0 -23.0 29.0 2 2
HH0647-rgb_2017_2_5_21_0_0 385 1227.0 762.0 1278.0 820.0 -0.16508247405772739 -0.25185313617251526 0.5936313409417676 0.9636949758782775 -0.2630635970390055 -1.5349665129175607 0.6068263606435411 -10.0 -39.0 36.0 2 2
HH0647-rgb_2017_2_5_21_0_0 390 1219.0 753.0 1259.0 808.0 -0.3119277164046297 -0.8650764095379401 0.539683718206759 0.6350421238185788 0.9274431924805815 0.058828024166566704 1.611663938431131 1.0 -13.0 55.0 2 2
HH0647-rgb_2017_2_5_21_0_0 395 1221.0 737.0 1266.0 799.0 0.03071118240480903 -0.5863385580082016 0.5562829867406078 0.27651173975345306 0.6027595226116031 -0.7993690342633482 0.23662304251127111 -2.0 -27.0 29.0 2 2
HH0647-rgb_2017_2_5_21_0_0 400 1233.0 737.0 1272.0 790.0 -0.4098245446358979 -0.9208239798438878 0.5936313409417676 0.1271240797263173 1.0356710824369075 -0.18637113538483754 -0.8739869118855389 2.0 -17.0 8.0 2 2
HH0647-rgb_2017_2_5_21_0_0 405 1227.0 744.0 1271.0 798.0 -0.3608761305202638 -0.6420861283141492 0.5811818895413811 0.3661443357697345 0.6027595226116031 -0.3702705050483907 -0.39801121714404886 -2.0 -20.0 17.0 2 2
HH0647-rgb_2017_2_5_21_0_0 410 1236.0 734.0 1275.0 787.0 -0.4098245446358979 -0.9208239798438878 0.6060807923421542 0.03749148371003587 1.576810532218538 0.5492263432693751 -1.6672797364546887 7.0 -5.0 -7.0 2 2
HH0647-rgb_2017_2_5_21_0_0 415 1230.0 744.0 1267.0 798.0 -0.3608761305202638 -1.0323191204557831 0.5770320724079188 0.3661443357697345 0.6027595226116031 -0.2476709252726886 -0.18646646392560887 -2.0 -18.0 21.0 2 2
HH0647-rgb_2017_2_5_21_0_0 420 1225.0 745.0 1264.0 800.0 -0.3119277164046297 -0.9208239798438878 0.56043280387407 0.39602186777516163 1.1438989723932336 0.18142760394226884 1.823208691649571 3.0 -11.0 59.0 2 2
HH0647-rgb_2017_2_5_21_0_0 425 1236.0 745.0 1290.0 809.0 0.12860801063607724 -0.08461042525467215 0.6392793294098518 0.5454095278022973 1.2521268623495598 0.42662676349367307 0.2895092308158811 4.0 -7.0 30.0 2 2
HH0647-rgb_2017_2_5_21_0_0 430 1239.0 744.0 1295.0 808.0 0.12860801063607724 0.026884715357223275 0.6558785979437006 0.5155319957968703 1.685038422174864 0.6718259230450773 -0.02780789901177888 8.0 -3.0 24.0 2 2
HH0647-rgb_2017_2_5_21_0_0 435 1238.0 741.0 1294.0 804.0 0.07965959652044313 0.026884715357223275 0.6517287808102384 0.39602186777516163 1.9014942020875163 0.6105261331572263 0.025078289292831117 10.0 -4.0 25.0 2 2
HH0647-rgb_2017_2_5_21_0_0 440 1234.0 742.0 1292.0 807.0 0.17755642475171132 0.1383798559691187 0.6392793294098518 0.4557769317860159 1.9014942020875163 0.6718259230450773 0.07796447759744111 10.0 -3.0 26.0 2 2
HH0647-rgb_2017_2_5_21_0_0 445 1224.0 741.0 1282.0 805.0 0.12860801063607724 0.1383798559691187 0.5977811580752298 0.42589939978058877 1.7932663121311903 0.8557252927086305 0.07796447759744111 9.0 0.0 26.0 2 2
HH0647-rgb_2017_2_5_21_0_0 450 1220.0 747.0 1262.0 803.0 -0.2629793022889956 -0.7535812689260446 0.5479833524736833 0.48565446379144306 0.16984796278629882 0.30402718371797094 1.664550126735741 -6.0 -9.0 56.0 2 2
HH0647-rgb_2017_2_5_21_0_0 455 1217.0 756.0 1256.0 811.0 -0.3119277164046297 -0.9208239798438878 0.5272342668063724 0.7246747198348602 -1.1288867166896142 -0.18637113538483754 1.7703225033449608 -18.0 -17.0 58.0 2 2
HH0647-rgb_2017_2_5_21_0_0 460 1220.0 751.0 1265.0 811.0 -0.06718564582645917 -0.5863385580082016 0.5521331696071456 0.6649196558240059 -0.9124309367769619 -0.676769454487646 1.664550126735741 -16.0 -25.0 56.0 2 2
HH0647-rgb_2017_2_5_21_0_0 465 1222.0 745.0 1266.0 805.0 -0.06718564582645917 -0.6420861283141492 0.56043280387407 0.48565446379144306 -0.1548357070826794 0.42662676349367307 1.294346808603471 -9.0 -7.0 49.0 2 2
HH0647-rgb_2017_2_5_21_0_0 470 1228.0 745.0 1277.0 801.0 -0.2629793022889956 -0.3633482767844107 0.5936313409417676 0.42589939978058877 0.061620072829972755 0.30402718371797094 1.188574431994251 -7.0 -9.0 47.0 2 2
HH0647-rgb_2017_2_5_21_0_0 475 1231.0 745.0 1282.0 805.0 -0.06718564582645917 -0.25185313617251526 0.6102306094756164 0.48565446379144306 0.6027595226116031 0.30402718371797094 1.0299158670804212 -2.0 -9.0 44.0 2 2
HH0647-rgb_2017_2_5_21_0_0 480 1232.0 742.0 1288.0 802.0 -0.06718564582645917 0.026884715357223275 0.6268298780094652 0.39602186777516163 1.0356710824369075 0.48792655338152413 0.8712573021665911 2.0 -6.0 41.0 2 2
HH0647-rgb_2017_2_5_21_0_0 485 1239.0 744.0 1292.0 802.0 -0.16508247405772739 -0.14035799556061984 0.6475789636767763 0.42589939978058877 1.576810532218538 0.365326973605822 0.977029678775811 7.0 -8.0 43.0 2 2
HH0647-rgb_2017_2_5_21_0_0 490 1238.0 743.0 1294.0 806.0 0.07965959652044313 0.026884715357223275 0.6517287808102384 0.4557769317860159 1.685038422174864 0.6718259230450773 0.8712573021665911 8.0 -3.0 41.0 2 2
HH0647-rgb_2017_2_5_21_0_0 495 1235.0 744.0 1293.0 804.0 -0.06718564582645917 0.1383798559691187 0.6434291465433141 0.4557769317860159 1.576810532218538 0.5492263432693751 0.924143490471201 7.0 -5.0 42.0 2 2
HH0647-rgb_2017_2_5_21_0_0 500 1237.0 741.0 1295.0 803.0 0.03071118240480903 0.1383798559691187 0.6517287808102384 0.39602186777516163 2.0097220920438423 0.6718259230450773 0.3423954191204911 11.0 -3.0 31.0 2 2
HH0647-rgb_2017_2_5_21_0_0 505 1231.0 746.0 1290.0 806.0 -0.06718564582645917 0.1941274262750664 0.6268298780094652 0.5155319957968703 1.576810532218538 0.6105261331572263 0.1308506659020511 7.0 -4.0 27.0 2 2
HH0647-rgb_2017_2_5_21_0_0 510 1220.0 745.0 1276.0 810.0 0.17755642475171132 0.026884715357223275 0.5770320724079188 0.5454095278022973 1.0356710824369075 0.5492263432693751 0.025078289292831117 2.0 -5.0 25.0 2 2
HH0647-rgb_2017_2_5_21_0_0 515 1218.0 747.0 1274.0 809.0 0.03071118240480903 0.026884715357223275 0.5687324381409944 0.5752870598077245 1.1438989723932336 0.5492263432693751 0.1308506659020511 3.0 -5.0 27.0 2 2
HH0647-rgb_2017_2_5_21_0_0 520 1219.0 748.0 1277.0 810.0 0.03071118240480903 0.1383798559691187 0.5770320724079188 0.6051645918131516 1.1438989723932336 0.365326973605822 0.1837368542066611 3.0 -8.0 28.0 2 2
HH0647-rgb_2017_2_5_21_0_0 525 1221.0 747.0 1277.0 809.0 0.03071118240480903 0.026884715357223275 0.5811818895413811 0.5752870598077245 1.1438989723932336 0.5492263432693751 0.23662304251127111 3.0 -5.0 29.0 2 2
HH0647-rgb_2017_2_5_21_0_0 530 1221.0 747.0 1277.0 810.0 0.07965959652044313 0.026884715357223275 0.5811818895413811 0.5752870598077245 1.2521268623495598 0.365326973605822 0.3423954191204911 4.0 -8.0 31.0 2 2
HH0647-rgb_2017_2_5_21_0_0 535 1222.0 747.0 1278.0 812.0 0.17755642475171132 0.026884715357223275 0.5853317066748432 0.6051645918131516 1.0356710824369075 0.48792655338152413 0.3423954191204911 2.0 -6.0 31.0 2 2
