subdir frame_num face_height face_width face_x_center face_y_center roll pitch yaw attention_label
HH0717-rgb_2017_2_4_21_0_0 1085 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 600 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 205 205 159 1338 646 -8 0 42 1
HH0717-rgb_2017_2_4_21_0_0 1455 193 135 1342 599 10 11 -50 1
HH0717-rgb_2017_2_4_21_0_0 575 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 1680 189 142 1307 599 3 10 16 1
HH0717-rgb_2017_2_4_21_0_0 1045 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 165 197 207 1294 640 -9 -1 72 0
HH0717-rgb_2017_2_4_21_0_0 830 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 170 193 149 1345 646 -4 12 10 1
HH0717-rgb_2017_2_4_21_0_0 1905 177 129 1318 608 -6 12 -32 1
HH0717-rgb_2017_2_4_21_0_0 1050 182 133 1369 673 4 -2 -50 0
HH0717-rgb_2017_2_4_21_0_0 1050 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 560 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 945 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 10 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 1450 201 140 1343 599 11 9 -42 1
HH0717-rgb_2017_2_4_21_0_0 1685 181 137 1309 599 3 12 -5 1
HH0717-rgb_2017_2_4_21_0_0 2005 187 154 1258 602 -8 8 2 1
HH0717-rgb_2017_2_4_21_0_0 160 197 206 1298 640 -10 -1 74 0
HH0717-rgb_2017_2_4_21_0_0 2010 201 175 1249 599 -8 13 18 1
HH0717-rgb_2017_2_4_21_0_0 1900 178 129 1321 614 0 8 -62 1
HH0717-rgb_2017_2_4_21_0_0 1690 179 129 1312 599 11 6 -40 1
HH0717-rgb_2017_2_4_21_0_0 565 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 1135 NA NA NA NA NA NA NA 1
HH0717-rgb_2017_2_4_21_0_0 15 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 1445 201 138 1350 602 9 9 -38 1
HH0717-rgb_2017_2_4_21_0_0 1335 194 135 1327 594 2 9 -41 1
HH0717-rgb_2017_2_4_21_0_0 995 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 765 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 1645 189 129 1312 599 9 7 -35 1
HH0717-rgb_2017_2_4_21_0_0 215 214 194 1329 655 6 14 59 1
HH0717-rgb_2017_2_4_21_0_0 1725 181 139 1305 599 2 12 13 1
HH0717-rgb_2017_2_4_21_0_0 605 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 1730 173 135 1307 611 -5 13 16 1
HH0717-rgb_2017_2_4_21_0_0 200 213 216 1306 663 -8 -7 75 0
HH0717-rgb_2017_2_4_21_0_0 1650 155 127 1316 611 -3 10 25 1
HH0717-rgb_2017_2_4_21_0_0 1485 154 126 1296 620 -8 3 -18 1
HH0717-rgb_2017_2_4_21_0_0 770 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 755 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 2340 193 160 1361 608 -5 16 -15 2
HH0717-rgb_2017_2_4_21_0_0 225 197 206 1298 643 -6 -1 74 0
HH0717-rgb_2017_2_4_21_0_0 580 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 2220 181 125 1314 599 10 13 -33 2
HH0717-rgb_2017_2_4_21_0_0 635 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 190 193 159 1332 637 -3 16 -13 1
HH0717-rgb_2017_2_4_21_0_0 185 189 127 1360 637 13 13 -40 1
HH0717-rgb_2017_2_4_21_0_0 595 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 230 211 197 1319 646 -2 12 67 0
HH0717-rgb_2017_2_4_21_0_0 1310 127 119 1351 605 2 0 -16 0
HH0717-rgb_2017_2_4_21_0_0 30 183 133 1363 681 9 0 -25 0
HH0717-rgb_2017_2_4_21_0_0 795 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 1845 178 128 1325 623 -4 4 -42 1
HH0717-rgb_2017_2_4_21_0_0 1070 185 130 1371 675 4 -1 -52 0
HH0717-rgb_2017_2_4_21_0_0 150 184 215 1294 664 -15 1 66 0
HH0717-rgb_2017_2_4_21_0_0 805 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 810 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 145 178 210 1288 655 0 -4 63 0
HH0717-rgb_2017_2_4_21_0_0 555 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 780 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 25 170 130 1362 658 0 15 0 0
HH0717-rgb_2017_2_4_21_0_0 35 177 115 1365 643 -5 12 -44 0
HH0717-rgb_2017_2_4_21_0_0 545 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 1840 180 130 1327 629 -8 10 -53 1
HH0717-rgb_2017_2_4_21_0_0 155 182 191 1301 661 1 0 59 0
HH0717-rgb_2017_2_4_21_0_0 140 173 133 1354 675 4 -4 -33 1
HH0717-rgb_2017_2_4_21_0_0 1100 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 785 189 128 1366 652 -5 7 -45 0
HH0717-rgb_2017_2_4_21_0_0 20 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 750 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 1670 174 119 1316 608 0 9 -44 1
HH0717-rgb_2017_2_4_21_0_0 2345 190 151 1361 611 -4 13 -11 2
HH0717-rgb_2017_2_4_21_0_0 220 222 208 1321 649 -1 7 65 1
HH0717-rgb_2017_2_4_21_0_0 585 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 630 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 195 199 153 1340 643 0 16 -10 1
HH0717-rgb_2017_2_4_21_0_0 1275 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 2230 195 199 1254 605 -1 -4 71 2
HH0717-rgb_2017_2_4_21_0_0 1705 174 119 1322 608 5 9 -46 1
HH0717-rgb_2017_2_4_21_0_0 590 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 235 183 127 1360 646 0 4 -60 2
HH0717-rgb_2017_2_4_21_0_0 745 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 2135 129 116 1312 599 -3 -1 -15 2
HH0717-rgb_2017_2_4_21_0_0 1400 211 140 1361 596 10 4 -11 1
HH0717-rgb_2017_2_4_21_0_0 520 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 1170 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 285 189 157 1330 675 0 1 31 0
HH0717-rgb_2017_2_4_21_0_0 1825 176 135 1315 629 -7 9 -23 1
HH0717-rgb_2017_2_4_21_0_0 130 172 133 1360 664 1 -3 -26 1
HH0717-rgb_2017_2_4_21_0_0 695 NA NA NA NA NA NA NA 1
HH0717-rgb_2017_2_4_21_0_0 680 NA NA NA NA NA NA NA 1
HH0717-rgb_2017_2_4_21_0_0 125 205 158 1347 649 -8 8 18 1
HH0717-rgb_2017_2_4_21_0_0 1950 195 169 1275 602 0 11 44 1
HH0717-rgb_2017_2_4_21_0_0 2295 228 128 1395 582 -2 -3 4 2
HH0717-rgb_2017_2_4_21_0_0 290 149 120 1340 675 -5 -1 -15 0
HH0717-rgb_2017_2_4_21_0_0 1165 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 910 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 45 191 209 1290 643 -8 -2 72 0
HH0717-rgb_2017_2_4_21_0_0 2120 152 119 1319 608 -1 0 -1 2
HH0717-rgb_2017_2_4_21_0_0 735 NA NA NA NA NA NA NA 1
HH0717-rgb_2017_2_4_21_0_0 90 199 214 1289 640 -6 -4 75 0
HH0717-rgb_2017_2_4_21_0_0 1985 197 188 1241 602 -10 8 42 1
HH0717-rgb_2017_2_4_21_0_0 1775 175 119 1322 596 12 5 -22 1
HH0717-rgb_2017_2_4_21_0_0 2255 191 138 1364 605 6 12 -39 2
HH0717-rgb_2017_2_4_21_0_0 1990 177 140 1264 602 -7 10 -24 2
HH0717-rgb_2017_2_4_21_0_0 1600 171 135 1295 605 -8 13 -18 1
HH0717-rgb_2017_2_4_21_0_0 85 193 208 1291 640 -6 -3 73 0
HH0717-rgb_2017_2_4_21_0_0 720 NA NA NA NA NA NA NA 1
HH0717-rgb_2017_2_4_21_0_0 95 196 206 1295 640 -7 -3 77 0
HH0717-rgb_2017_2_4_21_0_0 240 201 163 1339 643 -2 11 -47 1
HH0717-rgb_2017_2_4_21_0_0 1770 173 120 1325 599 8 6 -58 1
HH0717-rgb_2017_2_4_21_0_0 1980 202 194 1242 602 -10 8 44 1
HH0717-rgb_2017_2_4_21_0_0 320 172 129 1338 690 -8 0 -3 0
HH0717-rgb_2017_2_4_21_0_0 650 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 2250 179 140 1326 602 -8 13 -8 2
HH0717-rgb_2017_2_4_21_0_0 1995 177 130 1271 599 -4 10 -64 2
HH0717-rgb_2017_2_4_21_0_0 80 207 209 1299 640 -7 1 68 0
HH0717-rgb_2017_2_4_21_0_0 1375 202 139 1331 591 11 11 -47 1
HH0717-rgb_2017_2_4_21_0_0 1405 209 141 1360 599 10 6 -5 1
HH0717-rgb_2017_2_4_21_0_0 2130 147 123 1315 611 -7 7 -1 2
HH0717-rgb_2017_2_4_21_0_0 1175 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 1820 173 121 1321 608 4 7 -50 1
HH0717-rgb_2017_2_4_21_0_0 280 202 151 1341 667 5 -2 -8 1
HH0717-rgb_2017_2_4_21_0_0 1015 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 135 170 133 1351 667 -1 -7 -13 1
HH0717-rgb_2017_2_4_21_0_0 1955 198 177 1257 605 -10 7 25 1
HH0717-rgb_2017_2_4_21_0_0 295 149 123 1341 678 2 -1 -27 0
HH0717-rgb_2017_2_4_21_0_0 1160 NA NA NA NA NA NA NA 0
HH0717-rgb_2017_2_4_21_0_0 40 202 221 1291 643 -8 -4 71 0
HH0717-rgb_2017_2_4_21_0_0 2125 123 119 1313 608 -6 8 -8 2
HH0647-rgb_2017_2_5_21_0_0 2100 50 46 809 743 -1 -3 8 1
HH0647-rgb_2017_2_5_21_0_0 2100 53 133 1088 769 -1 -11 38 0
HH0647-rgb_2017_2_5_21_0_0 2100 54 60 1330 769 2 -1 22 1
HH0647-rgb_2017_2_5_21_0_0 65 155 202 1471 687 4 -13 32 0
HH0647-rgb_2017_2_5_21_0_0 65 NA NA NA NA NA NA NA 0
HH0647-rgb_2017_2_5_21_0_0 1435 56 45 814 740 -3 8 59 1
HH0647-rgb_2017_2_5_21_0_0 1435 140 161 1843 734 NA NA NA 0
HH0647-rgb_2017_2_5_21_0_0 1435 52 70 1331 784 -5 3 -27 1
HH0647-rgb_2017_2_5_21_0_0 1390 62 45 814 740 1 5 59 1
HH0647-rgb_2017_2_5_21_0_0 1390 56 67 1332 781 0 -11 -7 1
HH0647-rgb_2017_2_5_21_0_0 930 61 45 1502 631 0 1 -22 1
HH0647-rgb_2017_2_5_21_0_0 515 72 65 1245 778 0 -4 32 1
HH0647-rgb_2017_2_5_21_0_0 1810 56 49 807 743 -2 -4 18 1
HH0647-rgb_2017_2_5_21_0_0 1810 142 210 1018 810 2 -4 -66 0
HH0647-rgb_2017_2_5_21_0_0 1810 62 53 1344 778 0 -15 52 1
HH0647-rgb_2017_2_5_21_0_0 475 75 71 1251 772 -3 -2 59 1
HH0647-rgb_2017_2_5_21_0_0 1970 66 51 803 746 -3 5 39 1
HH0647-rgb_2017_2_5_21_0_0 1970 52 61 1335 787 -3 -8 67 1
HH0647-rgb_2017_2_5_21_0_0 1780 56 49 807 743 -3 -3 18 1
HH0647-rgb_2017_2_5_21_0_0 1780 81 221 889 846 3 -8 64 0
HH0647-rgb_2017_2_5_21_0_0 1780 56 50 1340 778 0 -12 48 1
HH0647-rgb_2017_2_5_21_0_0 105 38 74 986 747 4 -6 -43 0
HH0647-rgb_2017_2_5_21_0_0 2060 50 46 809 743 -1 -8 14 1
HH0647-rgb_2017_2_5_21_0_0 2060 45 65 1327 789 -2 -1 -25 1
HH0647-rgb_2017_2_5_21_0_0 1555 54 46 803 737 -3 16 48 1
HH0647-rgb_2017_2_5_21_0_0 1555 56 51 1342 778 0 -17 55 1
HH0647-rgb_2017_2_5_21_0_0 850 45 74 1221 792 0 -11 23 1
HH0647-rgb_2017_2_5_21_0_0 845 45 74 1221 792 -1 -11 33 1
HH0647-rgb_2017_2_5_21_0_0 1540 56 46 826 734 -2 1 25 1
HH0647-rgb_2017_2_5_21_0_0 1540 56 67 1335 781 0 -11 4 1
HH0647-rgb_2017_2_5_21_0_0 110 45 62 998 725 -2 -7 21 0
HH0647-rgb_2017_2_5_21_0_0 2075 56 46 809 743 -1 1 37 1
HH0647-rgb_2017_2_5_21_0_0 2075 107 208 1757 763 -3 0 43 0
HH0647-rgb_2017_2_5_21_0_0 2075 54 50 1343 784 5 -7 49 1
HH0647-rgb_2017_2_5_21_0_0 1795 56 49 807 743 0 -3 14 1
HH0647-rgb_2017_2_5_21_0_0 1795 113 191 918 877 1 -8 26 0
HH0647-rgb_2017_2_5_21_0_0 1795 44 55 1331 778 0 -12 -50 1
HH0647-rgb_2017_2_5_21_0_0 1965 69 58 801 745 1 9 60 1
HH0647-rgb_2017_2_5_21_0_0 1965 47 52 1333 786 -2 -11 65 1
HH0647-rgb_2017_2_5_21_0_0 460 42 67 1227 781 1 -2 12 1
HH0647-rgb_2017_2_5_21_0_0 1805 56 49 807 743 -3 -5 5 1
HH0647-rgb_2017_2_5_21_0_0 1805 113 228 857 956 NA NA NA 0
HH0647-rgb_2017_2_5_21_0_0 1805 62 53 1341 778 -1 -14 61 1
HH0647-rgb_2017_2_5_21_0_0 500 73 52 1266 769 -4 0 29 1
HH0647-rgb_2017_2_5_21_0_0 925 51 64 1466 675 1 -9 -21 1
HH0647-rgb_2017_2_5_21_0_0 1385 56 49 813 743 -3 -3 24 1
HH0647-rgb_2017_2_5_21_0_0 1385 48 55 1334 781 1 -17 29 1
HH0647-rgb_2017_2_5_21_0_0 1420 72 45 817 740 1 -9 1 1
HH0647-rgb_2017_2_5_21_0_0 1420 52 61 1335 781 1 -14 23 1
HH0647-rgb_2017_2_5_21_0_0 2115 52 49 813 740 1 5 -2 1
HH0647-rgb_2017_2_5_21_0_0 2115 NA NA NA NA NA NA NA 0
HH0647-rgb_2017_2_5_21_0_0 2115 56 61 1326 778 1 -11 35 1
HH0647-rgb_2017_2_5_21_0_0 70 60 219 1799 701 -1 0 -9 0
HH0647-rgb_2017_2_5_21_0_0 70 NA NA NA NA NA NA NA 0
HH0647-rgb_2017_2_5_21_0_0 700 41 78 1214 795 1 -12 31 1
HH0647-rgb_2017_2_5_21_0_0 1350 56 49 813 740 -1 4 44 1
HH0647-rgb_2017_2_5_21_0_0 1350 54 59 1335 778 7 -16 36 1
HH0647-rgb_2017_2_5_21_0_0 2315 56 49 810 737 5 13 34 1
HH0647-rgb_2017_2_5_21_0_0 2315 37 74 1005 684 4 0 -66 0
HH0647-rgb_2017_2_5_21_0_0 2315 56 60 1335 784 0 -16 38 1
HH0647-rgb_2017_2_5_21_0_0 270 56 83 1235 799 0 -9 6 0
HH0647-rgb_2017_2_5_21_0_0 1620 54 46 806 740 3 9 57 1
HH0647-rgb_2017_2_5_21_0_0 1620 56 67 1335 781 0 -9 1 1
HH0647-rgb_2017_2_5_21_0_0 310 66 56 1255 775 2 -3 13 1
HH0647-rgb_2017_2_5_21_0_0 2275 64 51 803 737 -9 13 39 1
HH0647-rgb_2017_2_5_21_0_0 2275 NA NA NA NA NA NA NA 0
HH0647-rgb_2017_2_5_21_0_0 2275 56 50 1337 784 6 -12 37 1
HH0647-rgb_2017_2_5_21_0_0 1740 52 41 793 737 0 -10 63 1
HH0647-rgb_2017_2_5_21_0_0 1740 60 165 830 806 -2 -13 21 0
HH0647-rgb_2017_2_5_21_0_0 1740 52 51 1342 778 5 -18 56 1
HH0647-rgb_2017_2_5_21_0_0 660 40 79 1211 795 0 -12 31 1
HH0647-rgb_2017_2_5_21_0_0 890 NA NA NA NA NA NA NA 1
HH0647-rgb_2017_2_5_21_0_0 1595 60 49 804 740 0 9 49 1
HH0647-rgb_2017_2_5_21_0_0 1595 84 143 1229 731 -10 -14 29 0
HH0647-rgb_2017_2_5_21_0_0 1595 66 62 1338 781 6 -17 44 1
HH0647-rgb_2017_2_5_21_0_0 1580 74 53 808 740 -12 9 10 1
HH0647-rgb_2017_2_5_21_0_0 1580 NA NA NA NA NA NA NA 0
HH0647-rgb_2017_2_5_21_0_0 1580 52 70 1334 781 -4 -3 -3 1
HH0647-rgb_2017_2_5_21_0_0 885 25 56 1097 710 0 -8 62 1
HH0647-rgb_2017_2_5_21_0_0 675 39 87 1211 797 0 -10 49 1
HH0647-rgb_2017_2_5_21_0_0 1755 56 49 807 743 -2 2 38 1
HH0647-rgb_2017_2_5_21_0_0 1755 57 160 860 795 -9 -18 20 0
HH0647-rgb_2017_2_5_21_0_0 1755 56 57 1336 778 7 -12 40 1
HH0647-rgb_2017_2_5_21_0_0 305 68 60 1254 775 -4 -3 31 1
HH0647-rgb_2017_2_5_21_0_0 2260 58 49 807 749 -3 0 30 1
HH0647-rgb_2017_2_5_21_0_0 2260 NA NA NA NA NA NA NA 0
HH0647-rgb_2017_2_5_21_0_0 2260 56 60 1335 784 -5 -11 52 1
HH0647-rgb_2017_2_5_21_0_0 1635 54 46 806 743 -7 -1 50 1
HH0647-rgb_2017_2_5_21_0_0 1635 50 69 1331 781 -4 2 -60 1
HH0647-rgb_2017_2_5_21_0_0 2300 56 49 798 740 -4 12 52 1
HH0647-rgb_2017_2_5_21_0_0 2300 19 67 1032 701 3 2 -65 0
HH0647-rgb_2017_2_5_21_0_0 2300 54 59 1335 781 1 -14 58 1
HH0647-rgb_2017_2_5_21_0_0 265 54 80 1239 796 -4 -10 -21 0
HH0647-rgb_2017_2_5_21_0_0 1345 56 49 813 740 -3 9 50 1
HH0647-rgb_2017_2_5_21_0_0 1345 184 324 1258 810 -16 -13 29 1
HH0647-rgb_2017_2_5_21_0_0 715 39 80 1214 797 0 -11 38 1
HH0647-rgb_2017_2_5_21_0_0 1355 52 61 1335 781 3 -14 38 1
HH0647-rgb_2017_2_5_21_0_0 705 41 76 1215 795 3 -10 15 1
HH0647-rgb_2017_2_5_21_0_0 1625 54 46 806 743 -7 -1 51 1
HH0647-rgb_2017_2_5_21_0_0 1625 56 67 1335 781 3 -9 7 1
HH0647-rgb_2017_2_5_21_0_0 2310 62 49 810 737 2 -5 29 1
HH0647-rgb_2017_2_5_21_0_0 2310 25 62 1003 678 9 0 -68 0
HH0647-rgb_2017_2_5_21_0_0 2310 60 56 1337 781 5 -14 45 1
HH0647-rgb_2017_2_5_21_0_0 275 59 79 1236 795 0 -13 9 0
HH0647-rgb_2017_2_5_21_0_0 1745 63 44 798 734 0 -4 70 1
HH0647-rgb_2017_2_5_21_0_0 1745 49 172 828 810 0 -15 9 0
HH0647-rgb_2017_2_5_21_0_0 1745 58 57 1339 781 7 -15 42 1
HH0647-rgb_2017_2_5_21_0_0 315 74 62 1247 775 0 0 -1 1
HH0647-rgb_2017_2_5_21_0_0 2270 60 46 806 743 2 5 43 1
HH0647-rgb_2017_2_5_21_0_0 2270 NA NA NA NA NA NA NA 0
HH0647-rgb_2017_2_5_21_0_0 2270 60 56 1337 784 5 -13 50 1
HH0647-rgb_2017_2_5_21_0_0 895 NA NA NA NA NA NA NA 1
HH0647-rgb_2017_2_5_21_0_0 665 39 80 1214 794 2 -16 32 1
HH0647-rgb_2017_2_5_21_0_0 1590 60 49 804 740 0 9 43 1
HH0647-rgb_2017_2_5_21_0_0 1590 NA NA NA NA NA NA NA 0
HH0647-rgb_2017_2_5_21_0_0 1590 58 57 1336 781 6 -16 33 1
HH0647-rgb_2017_2_5_21_0_0 1585 60 49 804 740 -4 11 55 1
HH0647-rgb_2017_2_5_21_0_0 1585 NA NA NA NA NA NA NA 0
HH0647-rgb_2017_2_5_21_0_0 1585 48 63 1334 781 -3 1 3 1
HH0647-rgb_2017_2_5_21_0_0 670 39 87 1211 797 1 -8 46 1
HH0647-rgb_2017_2_5_21_0_0 880 19 67 1123 774 -2 -8 15 1
HH0647-rgb_2017_2_5_21_0_0 300 59 75 1238 789 0 -10 35 0
HH0647-rgb_2017_2_5_21_0_0 2265 51 46 806 748 -3 -4 38 1
HH0647-rgb_2017_2_5_21_0_0 2265 56 61 1335 784 -5 -14 50 1
HH0647-rgb_2017_2_5_21_0_0 1750 56 176 828 810 -1 -14 -11 0
HH0647-rgb_2017_2_5_21_0_0 1750 52 61 1335 781 1 -10 9 1
HH0647-rgb_2017_2_5_21_0_0 2305 52 49 804 737 -7 6 19 1
HH0647-rgb_2017_2_5_21_0_0 2305 21 60 1018 684 11 -2 -66 0
HH0647-rgb_2017_2_5_21_0_0 2305 62 64 1334 781 3 -11 53 1
HH0647-rgb_2017_2_5_21_0_0 260 46 72 1225 784 -2 -4 30 0
HH0647-rgb_2017_2_5_21_0_0 1630 61 46 806 742 3 9 43 1
HH0647-rgb_2017_2_5_21_0_0 1630 60 65 1336 781 4 -11 22 1
HH0647-rgb_2017_2_5_21_0_0 710 41 76 1215 795 4 -11 20 1
HH0647-rgb_2017_2_5_21_0_0 1340 54 45 814 740 -3 0 51 1
HH0647-rgb_2017_2_5_21_0_0 1340 276 312 1634 778 -10 -13 68 0
