subdir frame_num face_height face_width face_x_center face_y_center roll pitch yaw attention_label
HH0490-rgb_2016_12_25_21_0_0 235 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 240 152 145 1554 1011 8 -15 1 2
HH0490-rgb_2016_12_25_21_0_0 245 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 250 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 255 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 260 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 265 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 270 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 275 150 140 1550 1012 6 -11 0 2
HH0490-rgb_2016_12_25_21_0_0 280 NA NA NA NA NA NA NA 0
HH0490-rgb_2016_12_25_21_0_0 285 148 138 1611 1013 -6 -1 3 0
HH0490-rgb_2016_12_25_21_0_0 290 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 295 201 205 1669 1050 13 -22 8 2
HH0490-rgb_2016_12_25_21_0_0 300 196 185 1601 1019 11 -3 -1 2
HH0490-rgb_2016_12_25_21_0_0 305 190 178 1562 1030 5 -4 -3 2
HH0490-rgb_2016_12_25_21_0_0 310 208 185 1587 1038 17 -5 -2 2
HH0490-rgb_2016_12_25_21_0_0 315 189 180 1571 1031 0 -2 0 1
HH0490-rgb_2016_12_25_21_0_0 320 207 184 1586 1035 14 -14 -1 2
HH0490-rgb_2016_12_25_21_0_0 325 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 330 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 335 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 340 189 191 1588 1028 13 -10 -1 2
HH0490-rgb_2016_12_25_21_0_0 345 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 350 188 192 1596 1032 22 -7 -1 2
HH0490-rgb_2016_12_25_21_0_0 355 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 360 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 365 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 370 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 375 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 380 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 385 185 193 1599 1032 21 -9 -1 2
HH0490-rgb_2016_12_25_21_0_0 390 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 395 183 199 1598 1030 18 -12 0 2
HH0490-rgb_2016_12_25_21_0_0 400 184 194 1600 1030 20 -12 -1 2
HH0490-rgb_2016_12_25_21_0_0 405 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 410 192 184 1668 1031 26 -17 2 2
HH0490-rgb_2016_12_25_21_0_0 415 209 192 1638 1030 6 0 3 2
HH0490-rgb_2016_12_25_21_0_0 420 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 425 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 430 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 435 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 440 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 445 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 450 207 199 1601 1018 31 0 8 2
HH0490-rgb_2016_12_25_21_0_0 455 211 189 1615 1013 27 9 19 2
HH0490-rgb_2016_12_25_21_0_0 460 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 465 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 470 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 475 153 145 1569 1020 9 -11 1 2
HH0490-rgb_2016_12_25_21_0_0 480 186 191 1581 1027 19 -7 -2 2
HH0490-rgb_2016_12_25_21_0_0 485 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 490 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 495 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 500 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 505 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 510 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 515 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 520 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 525 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 530 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 535 183 189 1581 1027 21 -7 -4 2
HH0490-rgb_2016_12_25_21_0_0 540 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 545 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 550 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 555 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 560 190 189 1583 1035 21 -8 -4 2
HH0490-rgb_2016_12_25_21_0_0 565 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 570 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 575 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 580 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 585 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 590 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 595 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 600 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 605 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 610 189 189 1582 1035 21 -8 -2 2
HH0490-rgb_2016_12_25_21_0_0 615 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 620 146 143 1556 1014 5 -11 1 2
HH0490-rgb_2016_12_25_21_0_0 625 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 630 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 635 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 640 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 645 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 650 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 655 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 660 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 665 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 670 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 675 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 680 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 685 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 690 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 695 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 700 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 705 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 710 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 715 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 720 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 725 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 730 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 735 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 740 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 745 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 750 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 755 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 760 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 765 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 770 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 775 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 780 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 785 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 790 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 795 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 800 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 805 144 136 1555 1017 7 -14 0 2
HH0490-rgb_2016_12_25_21_0_0 810 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 815 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 820 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 825 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 830 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 835 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 840 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 845 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 850 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 855 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 860 185 179 1546 1027 13 -3 -5 2
HH0490-rgb_2016_12_25_21_0_0 865 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 870 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 875 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 880 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 885 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 890 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 895 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 900 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 905 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 910 186 186 1582 1031 18 -9 -2 2
HH0490-rgb_2016_12_25_21_0_0 915 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 920 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 925 184 192 1579 1029 20 -9 -1 2
HH0490-rgb_2016_12_25_21_0_0 930 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 935 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 940 187 187 1581 1029 22 -7 -3 2
HH0490-rgb_2016_12_25_21_0_0 945 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 950 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 955 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 960 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 965 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 970 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 975 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 980 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 985 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 990 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 995 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1000 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1005 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1010 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1015 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1020 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1025 188 180 1563 1031 9 -14 0 2
HH0490-rgb_2016_12_25_21_0_0 1030 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1035 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1040 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1045 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1050 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1055 199 185 1585 1037 21 -7 0 2
HH0490-rgb_2016_12_25_21_0_0 1060 187 186 1582 1029 26 -7 -3 2
HH0490-rgb_2016_12_25_21_0_0 1065 189 187 1583 1027 24 -8 -2 2
HH0490-rgb_2016_12_25_21_0_0 1070 187 180 1558 1032 9 -7 1 2
HH0490-rgb_2016_12_25_21_0_0 1075 186 187 1581 1028 22 -7 -2 2
HH0490-rgb_2016_12_25_21_0_0 1080 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1085 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1090 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1095 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1100 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1105 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1110 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1115 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1120 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1125 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1130 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1135 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1140 186 187 1581 1029 21 -6 -1 2
HH0490-rgb_2016_12_25_21_0_0 1145 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1150 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1155 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1160 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1165 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1170 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1175 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1180 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1185 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1190 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1195 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1210 201 196 1684 1043 31 -28 6 1
HH0490-rgb_2016_12_25_21_0_0 1215 204 201 1687 1046 24 -26 13 1
HH0490-rgb_2016_12_25_21_0_0 1220 201 193 1686 1043 19 -11 19 1
HH0490-rgb_2016_12_25_21_0_0 1225 207 201 1684 1046 20 -22 2 1
HH0490-rgb_2016_12_25_21_0_0 1305 202 194 1675 1044 24 -38 -3 1
HH0490-rgb_2016_12_25_21_0_0 1345 208 191 1646 1038 17 -14 -1 2
HH0490-rgb_2016_12_25_21_0_0 1350 156 144 1592 1007 11 -4 -11 2
HH0490-rgb_2016_12_25_21_0_0 1365 158 147 1602 1013 10 -3 4 2
HH0490-rgb_2016_12_25_21_0_0 1370 142 147 1605 1012 14 2 0 2
HH0490-rgb_2016_12_25_21_0_0 1375 144 157 1607 1010 11 2 0 2
HH0490-rgb_2016_12_25_21_0_0 1380 136 140 1618 1010 19 -1 2 2
HH0490-rgb_2016_12_25_21_0_0 1385 139 149 1606 1006 13 -1 0 2
HH0490-rgb_2016_12_25_21_0_0 1390 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1405 186 192 1693 1045 -1 -4 7 1
HH0490-rgb_2016_12_25_21_0_0 1415 202 200 1623 1026 14 3 -7 2
HH0490-rgb_2016_12_25_21_0_0 1420 NA NA NA NA NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1430 192 198 1625 1027 21 0 -3 2
HH0490-rgb_2016_12_25_21_0_0 1440 152 143 1526 1018 8 2 -10 1
HH0490-rgb_2016_12_25_21_0_0 1445 NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1450 187 193 1627 1029 25 -3 4 1
HH0490-rgb_2016_12_25_21_0_0 1455 154 145 1615 1025 5 -5 8 1
HH0490-rgb_2016_12_25_21_0_0 1460 154 144 1608 1015 12 -3 6 1
HH0490-rgb_2016_12_25_21_0_0 1465 183 199 1622 1029 25 -4 0 1
HH0490-rgb_2016_12_25_21_0_0 1470 189 200 1624 1029 21 -6 0 1
HH0490-rgb_2016_12_25_21_0_0 1475 153 145 1615 1024 17 -1 2 1
HH0490-rgb_2016_12_25_21_0_0 1480 185 203 1622 1024 26 -6 0 1
HH0490-rgb_2016_12_25_21_0_0 1485 158 150 1610 1019 8 -1 4 1
HH0490-rgb_2016_12_25_21_0_0 1490 188 196 1630 1033 24 -20 -3 1
HH0490-rgb_2016_12_25_21_0_0 1495 207 199 1621 1042 19 -10 2 1
HH0490-rgb_2016_12_25_21_0_0 1500 185 194 1630 1030 24 -14 0 1
HH0490-rgb_2016_12_25_21_0_0 1505 184 196 1630 1030 24 -13 1 1
HH0490-rgb_2016_12_25_21_0_0 1510 160 154 1609 1020 13 -5 4 1
HH0490-rgb_2016_12_25_21_0_0 1515 186 198 1629 1030 30 -8 0 1
HH0490-rgb_2016_12_25_21_0_0 1520 159 150 1608 1023 10 -9 9 1
HH0490-rgb_2016_12_25_21_0_0 1525 158 150 1609 1021 13 -7 4 1
HH0490-rgb_2016_12_25_21_0_0 1530 182 191 1624 1031 28 -15 -1 1
HH0490-rgb_2016_12_25_21_0_0 1535 184 196 1628 1029 26 -8 1 1
HH0490-rgb_2016_12_25_21_0_0 1540 161 151 1609 1022 14 -5 4 1
HH0490-rgb_2016_12_25_21_0_0 1545 206 201 1619 1043 22 -13 0 1
HH0490-rgb_2016_12_25_21_0_0 1550 206 201 1620 1043 21 -8 0 1
HH0490-rgb_2016_12_25_21_0_0 1555 183 200 1627 1030 14 -8 1 1
HH0490-rgb_2016_12_25_21_0_0 1560 183 199 1625 1033 28 -11 -1 1
HH0490-rgb_2016_12_25_21_0_0 1565 183 199 1626 1032 24 -20 -4 1
HH0490-rgb_2016_12_25_21_0_0 1570 185 194 1627 1033 30 -20 -1 1
HH0490-rgb_2016_12_25_21_0_0 1575 158 154 1609 1022 10 -9 0 1
HH0490-rgb_2016_12_25_21_0_0 1580 163 149 1606 1021 18 -15 2 1
HH0490-rgb_2016_12_25_21_0_0 1585 NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1590 153 144 1600 1022 8 -11 2 1
HH0490-rgb_2016_12_25_21_0_0 1595 160 150 1613 1026 9 -10 3 1
HH0490-rgb_2016_12_25_21_0_0 1600 164 149 1606 1023 24 -21 1 1
HH0490-rgb_2016_12_25_21_0_0 1605 182 200 1626 1034 24 -20 -3 1
HH0490-rgb_2016_12_25_21_0_0 1610 NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1615 152 151 1607 1020 7 -4 6 1
HH0490-rgb_2016_12_25_21_0_0 1620 182 203 1628 1033 30 -22 -2 1
HH0490-rgb_2016_12_25_21_0_0 1625 154 149 1615 1023 12 -10 1 1
HH0490-rgb_2016_12_25_21_0_0 1630 182 200 1626 1032 25 -6 3 1
HH0490-rgb_2016_12_25_21_0_0 1635 201 194 1620 1041 22 -14 0 1
HH0490-rgb_2016_12_25_21_0_0 1640 184 201 1626 1033 27 -11 0 1
HH0490-rgb_2016_12_25_21_0_0 1645 154 149 1597 1017 6 -4 1 1
HH0490-rgb_2016_12_25_21_0_0 1650 204 193 1622 1048 28 -12 0 1
HH0490-rgb_2016_12_25_21_0_0 1655 180 203 1627 1034 29 -8 2 1
HH0490-rgb_2016_12_25_21_0_0 1660 NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1665 204 192 1623 1049 24 -16 -1 1
HH0490-rgb_2016_12_25_21_0_0 1670 182 205 1622 1035 17 -10 1 1
HH0490-rgb_2016_12_25_21_0_0 1675 158 143 1601 1015 8 -7 2 1
HH0490-rgb_2016_12_25_21_0_0 1680 NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1685 NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1690 180 206 1621 1034 21 -11 0 1
HH0490-rgb_2016_12_25_21_0_0 1695 183 200 1624 1031 27 -18 -2 1
HH0490-rgb_2016_12_25_21_0_0 1700 153 142 1597 1016 5 -3 3 1
HH0490-rgb_2016_12_25_21_0_0 1705 199 198 1620 1046 24 -7 3 1
HH0490-rgb_2016_12_25_21_0_0 1710 151 150 1610 1016 14 -4 4 1
HH0490-rgb_2016_12_25_21_0_0 1715 150 151 1599 1022 5 -2 2 1
HH0490-rgb_2016_12_25_21_0_0 1720 154 143 1604 1016 10 -12 5 1
HH0490-rgb_2016_12_25_21_0_0 1725 184 205 1625 1033 24 -13 0 1
HH0490-rgb_2016_12_25_21_0_0 1730 183 198 1622 1031 25 -19 -2 1
HH0490-rgb_2016_12_25_21_0_0 1735 154 145 1601 1017 8 -7 6 1
HH0490-rgb_2016_12_25_21_0_0 1740 183 207 1624 1034 28 -10 1 1
HH0490-rgb_2016_12_25_21_0_0 1745 182 198 1621 1036 17 -10 0 1
HH0490-rgb_2016_12_25_21_0_0 1750 152 149 1598 1019 9 -5 3 1
HH0490-rgb_2016_12_25_21_0_0 1755 183 201 1625 1028 30 -10 -2 1
HH0490-rgb_2016_12_25_21_0_0 1760 149 144 1597 1019 4 -7 3 1
HH0490-rgb_2016_12_25_21_0_0 1765 182 198 1622 1035 18 -14 -2 1
HH0490-rgb_2016_12_25_21_0_0 1770 156 147 1598 1018 8 -9 0 1
HH0490-rgb_2016_12_25_21_0_0 1775 NA NA NA NA NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1780 183 198 1622 1034 20 -5 4 1
HH0490-rgb_2016_12_25_21_0_0 1785 187 196 1627 1035 25 -11 0 1
HH0490-rgb_2016_12_25_21_0_0 1790 151 144 1603 1015 7 -9 5 1
HH0490-rgb_2016_12_25_21_0_0 1795 NA NA NA NA NA NA NA 1
