subdir frame_num face_height face_width face_x_center face_y_center roll pitch yaw attention_label
HH0490-rgb_2016_12_25_21_0_0 291 135 158 1605 1012 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 296 148 189 1644 1006 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 301 159 176 1577 1000 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 306 154 175 1565 1003 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 311 152 183 1568 1004 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 316 150 176 1571 1005 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 321 152 179 1569 1004 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 326 150 176 1571 1005 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 331 147 176 1574 1006 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 336 146 176 1574 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 341 149 179 1572 1005 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 346 149 179 1572 1005 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 351 143 182 1574 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 356 140 179 1578 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 361 143 179 1578 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 366 142 179 1578 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 371 140 179 1578 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 376 142 179 1578 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 381 142 179 1578 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 386 143 182 1580 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 391 143 179 1578 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 396 142 182 1577 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 401 144 182 1580 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 406 129 140 1574 1015 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 411 145 172 1640 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 416 169 190 1618 995 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 421 164 165 1531 998 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 426 153 172 1549 1003 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 431 156 172 1535 1002 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 436 153 172 1535 1003 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 441 149 179 1552 1005 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 446 153 172 1555 1003 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 451 166 172 1581 997 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 456 169 169 1594 995 -14.659749 -1.1120838 27.746143 2
HH0490-rgb_2016_12_25_21_0_0 461 166 169 1594 997 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 466 143 158 1593 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 471 131 137 1569 1014 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 476 155 155 1565 1047 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 481 144 172 1558 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 486 144 172 1558 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 491 143 172 1558 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 496 144 172 1558 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 501 144 175 1559 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 506 144 175 1559 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 511 142 175 1559 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 516 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 521 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 526 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 531 142 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 536 143 172 1558 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 541 139 169 1559 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 546 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 551 141 169 1556 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 556 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 561 139 169 1556 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 566 139 169 1559 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 571 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 576 143 172 1558 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 581 142 175 1556 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 586 144 172 1555 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 591 144 172 1558 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 596 142 169 1556 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 601 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 606 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 611 139 169 1556 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 616 142 175 1559 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 621 141 172 1561 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 626 145 172 1555 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 631 142 169 1553 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 636 144 175 1556 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 641 141 172 1555 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 646 142 175 1556 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 651 142 175 1556 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 656 142 175 1556 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 661 140 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 666 139 169 1556 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 671 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 676 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 681 141 175 1556 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 686 139 175 1556 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 691 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 696 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 701 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 706 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 711 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 716 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 721 141 175 1559 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 726 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 731 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 736 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 741 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 746 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 751 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 756 138 172 1558 1011 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 761 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 766 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 771 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 776 141 175 1559 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 781 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 786 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 791 140 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 796 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 801 138 169 1556 1011 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 806 138 169 1556 1011 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 811 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 816 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 821 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 826 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 831 138 172 1558 1011 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 836 141 175 1559 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 841 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 846 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 851 142 175 1556 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 856 142 169 1553 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 861 154 168 1545 1003 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 866 153 172 1543 1003 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 871 150 172 1546 1005 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 876 145 169 1550 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 881 145 172 1555 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 886 144 175 1553 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 891 142 175 1559 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 896 148 180 1558 1006 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 901 145 175 1559 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 906 144 175 1559 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 911 145 183 1562 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 916 146 179 1563 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 921 142 175 1562 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 926 148 183 1562 1006 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 931 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 936 140 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 941 144 172 1558 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 946 142 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 951 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 956 141 175 1559 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 961 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 966 144 175 1559 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 971 144 175 1559 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 976 141 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 981 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 986 141 175 1559 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 991 139 172 1558 1010 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 996 141 175 1559 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1001 141 175 1559 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1006 142 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1011 141 175 1559 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1016 141 175 1559 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1021 144 180 1561 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1026 145 175 1565 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1031 147 179 1572 1006 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1036 144 176 1571 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1041 143 176 1571 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1046 142 172 1570 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1051 146 176 1568 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1056 151 183 1565 1004 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1061 144 172 1558 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1066 148 172 1558 1006 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1071 148 175 1559 1006 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1076 145 172 1558 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1081 144 175 1562 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1086 146 179 1563 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1091 146 179 1563 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1096 146 179 1563 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1101 142 172 1561 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1106 144 175 1562 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1111 144 175 1562 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1116 144 175 1562 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1121 146 179 1563 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1126 144 179 1563 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1131 146 179 1563 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1136 145 175 1559 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1141 144 172 1558 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1146 142 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1151 144 175 1559 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1156 148 180 1561 1006 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1161 146 180 1561 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1166 146 180 1561 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1171 142 172 1558 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1176 144 175 1559 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1181 142 172 1561 1009 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1186 143 180 1561 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1191 144 175 1559 1008 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1196 145 180 1561 1007 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1211 145 193 1663 1007 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1216 144 190 1668 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1221 145 193 1666 1007 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1226 144 190 1662 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1306 143 190 1656 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1346 153 193 1625 1003 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1351 155 186 1602 1002 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1366 157 193 1604 1001 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1371 154 183 1606 1003 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1376 156 190 1606 1002 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1381 156 190 1609 1002 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1386 161 186 1611 999 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1391 163 186 1602 998 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1406 136 176 1665 1012 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1416 166 193 1607 997 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1421 157 186 1605 1001 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1431 151 186 1605 1004 NA NA NA 2
HH0490-rgb_2016_12_25_21_0_0 1441 125 129 1540 1017 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1446 153 187 1578 1003 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1451 144 180 1602 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1456 142 183 1603 1009 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1461 141 180 1602 1009 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1466 142 189 1603 1009 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1471 143 189 1603 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1476 142 183 1603 1009 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1481 146 189 1603 1007 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1486 150 193 1604 1005 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1491 144 183 1600 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1496 148 189 1603 1006 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1501 145 183 1600 1007 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1506 143 183 1603 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1511 149 194 1602 1005 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1516 145 183 1600 1007 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1521 146 189 1600 1007 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1526 148 194 1602 1006 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1531 144 186 1599 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1536 144 186 1602 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1541 145 189 1600 1007 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1546 148 189 1600 1006 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1551 148 189 1603 1006 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1556 142 183 1600 1009 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1561 141 186 1602 1009 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1566 142 183 1600 1009 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1571 142 186 1602 1009 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1576 145 186 1599 1007 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1581 140 183 1600 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1586 143 189 1603 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1591 139 180 1599 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1596 142 183 1600 1009 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1601 140 183 1600 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1606 139 186 1602 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1611 144 190 1606 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1616 140 183 1603 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1621 140 183 1600 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1626 144 190 1606 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1631 140 183 1600 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1636 144 186 1599 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1641 140 183 1600 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1646 138 180 1599 1011 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1651 139 183 1600 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1656 140 183 1600 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1661 146 194 1602 1007 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1666 139 183 1600 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1671 139 186 1599 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1676 140 183 1597 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1681 144 186 1599 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1686 139 183 1600 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1691 139 186 1599 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1696 142 183 1597 1009 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1701 138 183 1600 1011 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1706 139 183 1597 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1711 143 189 1600 1008 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1716 139 180 1599 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1721 140 183 1600 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1726 140 183 1600 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1731 141 186 1599 1009 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1736 138 183 1597 1011 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1741 139 186 1602 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1746 139 186 1599 1010 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1751 136 180 1599 1012 NA NA NA 1
HH0490-rgb_2016_12_25_21_0_0 1756 142 186 1602 1009 NA NA NA 1
